Wall time,Step,Value
1733183661.963655,2466,22709352.0
1733183662.27503,2468,22708864.0
1733183663.38685,2475,11604516.0
1733183664.034558,2479,13003008.0
1733183664.3568552,2481,8824356.0
1733183664.657276,2483,8824078.0
1733183664.961309,2485,22573812.0
1733183665.112612,2486,22573536.0
1733183665.429373,2488,21730138.0
1733183665.9314728,2491,10452902.0
1733183666.2479491,2493,17911760.0
1733183666.734269,2496,16314272.0
1733183667.045577,2498,16313814.0
1733183667.515389,2501,6069557.0
1733183667.670165,2502,7403623.5
1733183667.827143,2503,7403515.5
1733183669.454011,2513,26978040.0
1733183669.617728,2514,2479788.25
1733183669.926014,2516,2479709.75
1733183670.087001,2517,9135441.0
1733183670.24432,2518,9135323.0
1733183670.390831,2519,9135191.0
1733183670.888277,2522,85134080.0
1733183671.046017,2523,28808964.0
1733183671.360963,2525,28808364.0
1733183671.83022,2528,37812672.0
1733183672.1301582,2530,21595282.0
1733183672.454358,2532,16406104.0
1733183672.8141088,2534,16405714.0
1733183674.2725272,2543,12247819.0
1733183674.4416761,2544,15392671.0
1733183674.901044,2547,10605094.0
1733183675.225861,2549,10604793.0
1733183675.556936,2551,29218826.0
1733183675.881726,2553,6116701.5
1733183676.187056,2555,6116522.5
1733183676.3374012,2556,17913294.0
1733183676.817237,2559,16125276.0
1733183677.751776,2565,7542910.5
1733183677.9118268,2566,7542796.5
1733183678.530646,2570,6115056.5
1733183678.997764,2573,5081651.0
1733183679.473909,2576,11037257.0
1733183679.7973251,2578,36769044.0
1733183679.9577248,2579,36768664.0
1733183680.604501,2583,16544652.0
1733183681.238186,2587,17558560.0
1733183681.721903,2590,8091031.5
1733183681.882424,2591,8090916.5
1733183682.040067,2592,16332085.0
1733183682.198146,2593,16331909.0
1733183682.674239,2596,12879330.0
1733183683.313589,2600,10220997.0
1733183683.644115,2602,13514413.0
1733183684.277984,2606,14105313.0
1733183684.446754,2607,26659056.0
1733183684.764095,2609,26658532.0
1733183684.929292,2610,9551480.0
1733183685.719268,2615,8931359.0
1733183686.201633,2618,19966038.0
1733183686.371729,2619,7017164.0
1733183686.696067,2621,7016985.0
1733183687.017709,2623,17677148.0
1733183687.3304052,2625,7606548.0
1733183687.4841752,2626,7606457.0
1733183687.9469671,2629,8237138.0
1733183688.09703,2630,8237030.5
1733183688.3958771,2632,22673580.0
1733183688.875424,2635,9778418.0
1733183689.033201,2636,9778264.0
1733183689.365383,2638,20134066.0
1733183690.329677,2644,16909866.0
1733183690.797345,2647,13159933.0
1733183691.2823648,2650,6046951.5
1733183691.440883,2651,6046871.0
1733183692.078967,2655,14620943.0
1733183693.0233119,2661,27021544.0
1733183695.0991209,2674,19805020.0
1733183695.740468,2678,4057583.0
1733183696.068622,2680,12372038.0
1733183696.860439,2685,19378374.0
1733183697.3281631,2688,7739471.0
1733183697.6380858,2690,7739245.5
1733183698.284746,2694,10748264.0
1733183699.0805829,2699,13266841.0
1733183699.7313972,2703,16522279.0
1733183700.370535,2707,22631064.0
1733183700.8665972,2710,9275706.0
1733183702.304209,2719,12612590.0
1733183703.292556,2725,5335561.0
1733183704.927465,2735,10333812.0
1733183705.0943182,2736,15142332.0
1733183705.253824,2737,15142168.0
1733183705.7467651,2740,16725067.0
1733183705.905437,2741,16724859.0
1733183706.7112598,2746,7880915.5
1733183707.0414221,2748,9936798.0
1733183707.68482,2752,15720426.0
1733183707.846215,2753,15720237.0
1733183708.003399,2754,16660660.0
1733183708.170569,2755,16660500.0
1733183708.322526,2756,16660311.0
1733183708.487318,2757,20431344.0
1733183708.648126,2758,20431124.0
1733183709.9229949,2766,14427207.0
1733183710.411974,2769,16797404.0
1733183711.391165,2775,43028844.0
1733183712.0441751,2779,14271424.0
1733183713.6653209,2789,5087778.0
1733183713.829,2790,19025164.0
1733183713.987037,2791,19024980.0
1733183715.097301,2798,3562208.5
1733183715.899456,2803,24790362.0
1733183716.3958468,2806,30009288.0
1733183716.708205,2808,6698474.0
1733183716.865689,2809,6698380.5
1733183717.030923,2810,6698278.5
1733183717.191403,2811,8141816.0
1733183717.834054,2815,12638963.0
1733183719.124435,2823,8564346.0
1733183719.2856362,2824,8564241.0
1733183719.782927,2827,56503332.0
1733183720.118284,2829,17490798.0
1733183720.278164,2830,17490622.0
1733183720.606165,2832,6986507.0
1733183721.418321,2837,27397942.0
1733183722.566488,2844,22941532.0
1733183722.8949382,2846,22941004.0
1733183723.3873868,2849,16181091.0
1733183723.700911,2851,10124166.0
1733183724.594806,2856,11935532.0
1733183725.0854132,2859,12794724.0
1733183725.583317,2862,24773458.0
1733183727.0425441,2871,11042206.0
1733183727.207066,2872,11042050.0
1733183727.688805,2875,12585668.0
1733183728.178607,2878,62550016.0
1733183728.507763,2880,45473604.0
1733183728.670856,2881,45473032.0
1733183729.6911511,2887,33326580.0
1733183730.1629598,2890,10226350.0
1733183730.334615,2891,10226175.0
1733183730.659474,2893,9434132.0
1733183731.152677,2896,22250124.0
1733183731.479827,2898,17695082.0
1733183731.804946,2900,17694600.0
1733183732.2788181,2903,17811040.0
1733183732.437044,2904,23840126.0
1733183732.604668,2905,23839882.0
1733183733.775182,2912,11672758.0
1733183734.5540748,2917,20366328.0
1733183734.891861,2919,21761664.0
1733183735.0595999,2920,21761426.0
1733183735.24535,2921,21761150.0
1733183735.9513128,2925,3931010.25
1733183736.11033,2926,3930955.5
1733183736.92892,2931,8668393.0
1733183737.086252,2932,8668286.0
1733183737.7355971,2936,18332078.0
1733183738.2245288,2939,15028151.0
1733183738.395027,2940,8733836.0
1733183738.708194,2942,8733619.0
1733183739.857601,2949,8728165.0
1733183740.0222342,2950,8728025.0
1733183740.834739,2955,1754902.25
1733183742.81022,2967,8900740.0
1733183743.6229959,2972,33047772.0
1733183743.9423392,2974,14216138.0
1733183744.11275,2975,14215908.0
1733183744.596938,2978,8506911.0
1733183744.758924,2979,16571203.0
1733183746.187894,2988,3924945.0
1733183747.177723,2994,35891632.0
1733183747.812316,2998,12558024.0
1733183747.979896,2999,12557853.0
